"Qual.","Player","Team","POS","BA","OBP","SLG","OPS","GP","PA","AB","R","H","2B","3B","HR","RBI","HBP","BB","K","SB","CS"
0,"Meredith Keel","South Alabama",NA,0.365,0.386,0.432,0.818,52,160,148,21,54,8,1,0,13,1,4,13,5,1
0,"Merritt Cahoon","Samford",NA,0.247,0.351,0.296,0.647,34,96,81,5,20,4,0,0,10,0,13,7,0,0
0,"Mia Davidson","Mississippi State",NA,0.311,0.426,0.672,1.098,60,216,177,42,55,11,1,17,42,7,30,30,1,0
0,"Mia Davis","Eastern Illinois",NA,0.312,0.395,0.5,0.895,46,157,138,22,43,8,0,6,21,5,14,15,1,1
0,"Mia Guevarra","Colgate",NA,0.301,0.323,0.43,0.753,32,97,93,4,28,9,0,1,13,1,2,6,0,0
0,"Mia Recenello","LaSalle",NA,0.172,0.197,0.266,0.463,28,66,64,2,11,6,0,0,3,0,2,12,0,1
0,"Mia Trejo","UNLV",NA,0.3,0.408,0.54,0.948,37,125,100,15,30,3,0,7,28,5,16,13,0,0
0,"Micah Arps","SIUE",NA,0.279,0.313,0.279,0.591,39,113,104,21,29,0,0,0,7,2,4,24,18,1
0,"Micayla Rood","Mercer",NA,0.333,0.397,0.356,0.753,45,156,135,29,45,3,0,0,12,1,14,13,15,1
0,"Michaela Carter","Fordham",NA,0.352,0.404,0.432,0.836,46,136,125,32,44,4,3,0,18,2,9,14,8,0
0,"Michaela Richbourg","Oklahoma State",NA,0.248,0.324,0.421,0.745,49,137,121,18,30,9,0,4,14,4,10,20,0,0
0,"Michelle Sullivan","James Madison",NA,0.235,0.382,0.388,0.77,45,126,98,27,23,2,2,3,17,6,18,26,3,1
0,"Mikaela Pechar","Creighton",NA,0.218,0.377,0.382,0.759,24,73,55,3,12,3,0,2,5,5,9,13,0,0
0,"Mikayla Allee","Ole Miss",NA,0.191,0.43,0.226,0.656,56,165,115,21,22,4,0,0,15,24,25,19,1,0
0,"Mikayla Coelho","California",NA,0.337,0.421,0.446,0.866,32,107,92,13,31,7,0,1,7,1,13,17,1,0
0,"Mikayla Ramos","Iowa State",NA,0.365,0.455,0.674,1.129,57,211,178,39,65,14,1,13,57,2,29,23,2,2
0,"Mikayla Rubin","Fairfield",NA,0.25,0.319,0.404,0.723,36,123,104,11,26,4,0,4,20,2,9,12,0,1
0,"Mikelle Magalogo","Southern Utah",NA,0.181,0.339,0.34,0.679,40,120,94,18,17,4,1,3,16,8,15,37,0,0
0,"Mikenzie Vaughn","Ohio",NA,0.309,0.371,0.626,0.997,46,160,139,26,43,11,0,11,39,2,14,13,2,0
0,"Miranda Gonzalez","South Carolina State",NA,0.133,0.163,0.147,0.309,30,83,75,3,10,1,0,0,6,1,2,16,1,0
0,"Miranda Lopez","Eastern Kentucky",NA,0.205,0.228,0.254,0.482,49,129,122,13,25,6,0,0,11,0,4,18,0,0
0,"Miranda Rohleder","Fresno State",NA,0.313,0.373,0.485,0.858,49,152,134,29,42,6,4,3,28,1,13,24,12,0
0,"Miranda Stoddard","Kentucky",NA,0.207,0.321,0.415,0.736,55,164,135,25,28,4,0,8,26,2,21,28,2,0
0,"Missy Nunes","Oregon State",NA,0.281,0.382,0.531,0.913,46,153,128,25,36,5,0,9,24,11,11,21,2,0
0,"Molly Grumbo","Loyola Marymount",NA,0.256,0.327,0.331,0.657,43,152,133,19,34,7,0,1,11,2,12,15,12,1
0,"Molly Kapala","Saint Joseph's",NA,0.343,0.413,0.597,1.01,42,155,134,38,46,8,4,6,45,5,13,10,3,1
0,"Molly McGarry","Providence",NA,0.119,0.302,0.238,0.54,21,54,42,4,5,2,0,1,5,0,11,6,0,0
0,"Monica Serrano","Jackson State",NA,0.27,0.343,0.315,0.658,30,103,89,16,24,2,1,0,16,6,5,12,3,0
0,"Montana Davidson","Mississippi State",NA,0.252,0.308,0.358,0.667,58,174,159,23,40,6,1,3,21,0,13,30,4,0
0,"Montana Dixon","Stanford",NA,0.192,0.281,0.283,0.565,54,140,120,8,23,5,0,2,11,7,8,21,0,0
0,"Morgan Adams","Grambling",NA,0.275,0.422,0.51,0.932,25,64,51,6,14,1,1,3,6,6,7,10,4,0
0,"Morgan Altman","Canisius",NA,0.306,0.403,0.509,0.912,36,129,108,24,33,11,1,3,24,0,19,15,13,2
0,"Morgan Batesole","Pittsburgh",NA,0.25,0.338,0.439,0.777,46,153,132,20,33,7,3,4,15,5,13,38,8,1
0,"Morgan Bihun","Green Bay",NA,0.315,0.437,0.593,1.03,42,137,108,22,34,3,0,9,25,9,16,24,0,0
0,"Morgan Cummins","LSU",NA,0.186,0.277,0.351,0.627,43,114,97,9,18,1,0,5,15,7,6,18,0,0
0,"Morgan Farrah","Colgate",NA,0.337,0.384,0.615,0.999,32,113,104,14,35,8,0,7,26,3,5,9,0,0
0,"Morgan Gaither","Alabama State",NA,0.198,0.248,0.297,0.545,40,109,101,19,20,7,0,1,13,2,5,20,2,1
0,"Morgan Gardner","Central Michigan",NA,0.331,0.36,0.46,0.82,46,157,139,27,46,6,0,4,19,0,8,15,1,1
0,"Morgan Hess","Idaho State",NA,0.296,0.367,0.388,0.755,32,109,98,14,29,6,0,1,7,1,10,18,1,0
0,"Morgan Lewis","Eastern Illinois",NA,0.36,0.385,0.4,0.785,37,131,125,21,45,5,0,0,11,0,5,14,23,3
0,"Morgan Lott","Miami (OH)",NA,0.275,0.347,0.303,0.65,44,121,109,25,30,3,0,0,16,3,9,12,4,0
0,"Morgan Mateja","Dayton",NA,0.195,0.222,0.221,0.443,36,81,77,10,15,0,1,0,7,0,3,7,4,0
0,"Morgan Maziarz","Monmouth",NA,0.273,0.364,0.338,0.701,31,90,77,17,21,2,0,1,8,3,8,17,4,1
0,"Morgan Newport","Northwestern",NA,0.299,0.378,0.597,0.975,46,165,144,24,43,7,3,10,39,5,14,33,0,0
0,"Morgan Olynyk","Lafayette",NA,0.291,0.333,0.345,0.679,22,60,55,6,16,3,0,0,3,2,2,9,1,0
0,"Morgan Petty","Albany",NA,0.295,0.357,0.604,0.961,42,154,139,30,41,5,7,8,30,5,9,19,10,1
0,"Morgan Rios","Campbell",NA,0.193,0.309,0.325,0.635,41,99,83,6,16,3,1,2,8,3,11,26,0,0
0,"Morgan Smith","Texas A&M",NA,0.267,0.398,0.41,0.808,47,133,105,20,28,7,1,2,22,6,19,24,0,1
0,"Morganne Denny","Fort Wayne",NA,0.254,0.306,0.518,0.824,40,126,114,26,29,6,0,8,26,0,9,18,1,0
0,"Morganne Flores","Washington",NA,0.337,0.405,0.652,1.057,59,202,178,22,60,16,2,12,52,3,18,24,2,0
0,"Morgyn Wynne","Kansas",NA,0.355,0.443,0.78,1.223,47,167,141,25,50,9,0,17,49,2,22,22,0,0
0,"Mya Stevenson","Marshall",NA,0.293,0.397,0.616,1.013,33,116,99,27,29,8,0,8,20,4,13,18,3,0
0,"Myah Murray","Florida Atlantic",NA,0.273,0.309,0.352,0.661,36,95,88,8,24,4,0,1,9,2,3,13,1,1
0,"Myra Twitty","Western Carolina",NA,0.28,0.354,0.417,0.77,49,149,132,7,37,3,0,5,27,1,14,17,2,0
0,"Nadia Blevins","North Carolina Central",NA,0.221,0.28,0.267,0.547,38,101,86,16,19,0,2,0,6,1,6,8,11,1
0,"Naomi Hernandez","Long Beach State",NA,0.383,0.483,0.475,0.958,40,146,120,32,46,8,0,1,16,2,22,16,2,2
0,"Natalia Meray","Iona",NA,0.261,0.32,0.391,0.711,33,128,115,16,30,6,0,3,14,0,10,14,2,1
0,"Natalia Rodriguez","Michigan",NA,0.227,0.338,0.336,0.674,46,152,119,29,27,7,3,0,9,2,18,22,8,3
0,"Natalie Davila","Howard",NA,0.364,0.451,0.523,0.974,30,104,88,16,32,6,1,2,25,1,13,7,5,0
0,"Natalie Del Ponte","Wagner",NA,0.29,0.336,0.51,0.846,33,107,100,16,29,7,0,5,21,1,6,19,0,0
0,"Natalie DenHartog","Minnesota",NA,0.321,0.454,0.74,1.194,44,165,131,29,42,8,1,15,42,5,27,30,5,0
0,"Natalie Higgins","Robert Morris",NA,0.409,0.461,0.671,1.132,44,165,149,27,61,10,1,9,43,1,14,8,1,0
0,"Natalie Joyner","Northern Colorado",NA,0.253,0.282,0.342,0.624,34,89,79,9,20,2,1,1,19,1,3,10,1,0
0,"Natalie Mclennan","Prairie View",NA,0.411,0.441,0.446,0.887,25,63,56,12,23,2,0,0,5,0,3,6,13,2
0,"Natalie Morgan","Furman",NA,0.215,0.375,0.355,0.73,46,153,121,24,26,5,0,4,14,13,18,33,5,0
0,"Natalie Rios","LaSalle",NA,0.186,0.284,0.254,0.538,27,70,59,6,11,1,0,1,2,0,8,16,0,0
0,"Natasha Miner","Lafayette",NA,0.273,0.324,0.303,0.627,22,71,66,6,18,2,0,0,3,2,3,9,2,0
0,"Nawai Kaupe","Hawaii",NA,0.284,0.371,0.591,0.962,31,105,88,24,25,3,3,6,22,1,13,13,5,1
0,"Neleigh Herring","Wichita State",NA,0.372,0.513,0.697,1.21,54,189,145,40,54,13,2,10,35,13,29,40,0,0
0,"Neli Casares-Maher","Syracuse",NA,0.341,0.401,0.576,0.977,44,147,132,25,45,11,1,6,20,1,13,30,3,3
0,"Nevaeh Castruita","Howard",NA,0.273,0.324,0.273,0.597,27,76,66,16,18,0,0,0,3,2,3,9,5,1
0,"Nia Bowe","Coppin State",NA,0.333,0.385,0.5,0.885,31,91,84,14,28,6,1,2,16,1,6,15,0,1
0,"Nia Carter","Iowa",NA,0.296,0.338,0.338,0.676,44,152,142,16,42,2,2,0,17,1,8,6,7,1
0,"Nia Green","Longwood",NA,0.248,0.355,0.438,0.793,47,142,121,14,30,6,1,5,21,4,16,43,5,2
0,"Nicole Amodio","Boston University",NA,0.374,0.5,0.593,1.093,40,122,91,22,34,11,0,3,33,13,12,18,6,0
0,"Nicole Kidwiler","Towson",NA,0.34,0.438,0.457,0.895,31,112,94,22,32,8,0,1,12,3,14,14,5,2
0,"Nicole Kim","Brown",NA,0.2,0.5,0.2,0.7,2,8,5,2,1,0,0,0,0,0,3,1,1,0
0,"Nicole McCarvill","Stony Brook",NA,0.256,0.347,0.395,0.742,43,155,129,23,33,7,1,3,22,13,6,20,5,1
0,"Nicole Mendes","Oklahoma",NA,0.364,0.451,0.713,1.164,54,153,129,60,47,7,4,10,38,3,19,11,5,1
0,"Nicolette Barranger","Delaware State",NA,0.3,0.411,0.375,0.786,31,98,80,11,24,2,2,0,4,5,10,25,4,3
0,"Nicolette Ramirez","Lamar",NA,0.192,0.27,0.248,0.518,50,144,125,9,24,4,0,1,14,6,8,24,0,0
0,"Nicolle Nystead","Tennessee Tech",NA,0.348,0.441,0.663,1.104,39,111,92,14,32,5,0,8,23,1,16,17,0,0
0,"Niki Carver","Ohio State",NA,0.277,0.376,0.464,0.84,39,136,112,20,31,2,2,5,27,12,7,35,2,2
0,"Nikki Butler","New Mexico State",NA,0.368,0.467,0.711,1.178,54,185,152,29,56,4,0,16,45,23,7,17,1,1
0,"Nikki Cuchran","Northwestern",NA,0.308,0.381,0.377,0.758,46,148,130,11,40,6,0,1,17,8,8,16,0,0
0,"Nikki Grupp","East Tennessee State",NA,0.24,0.339,0.39,0.729,33,116,100,14,24,6,0,3,24,1,14,11,0,0
0,"Nikki Saibene","Youngstown State",NA,0.377,0.432,0.712,1.144,51,164,146,26,55,13,0,12,49,7,8,17,0,0
0,"Nikki Sorgi","Bowling Green",NA,0.259,0.341,0.286,0.627,54,177,147,23,38,4,0,0,10,5,14,31,2,0
0,"Noel Dominguez","College of Charleston",NA,0.216,0.237,0.261,0.498,38,115,111,8,24,5,0,0,10,1,2,21,0,1
0,"Noellah Ramos","Cal Poly",NA,0.325,0.4,0.342,0.742,35,133,114,19,37,0,1,0,8,4,11,11,7,1
0,"Noelle Foster","Weber State",NA,0.33,0.38,0.505,0.885,37,103,91,23,30,10,0,2,12,1,7,11,1,1
0,"Nova Sinskul","Loyola Chicago",NA,0.25,0.293,0.345,0.638,42,134,116,17,29,5,0,2,10,3,4,30,4,1
0,"Nyah Morgan","Stetson",NA,0.167,0.218,0.236,0.454,29,78,72,4,12,2,0,1,6,2,3,23,0,0
0,"Olivia Eckelman","Holy Cross",NA,0.161,0.242,0.179,0.421,24,64,56,1,9,1,0,0,0,0,6,10,1,2
0,"Olivia Krehbiel","Missouri State",NA,0.342,0.46,0.568,1.027,40,137,111,25,38,8,1,5,30,1,24,32,8,1
0,"Olivia Labbe","UMass Lowell",NA,0.2,0.345,0.314,0.659,30,89,70,17,14,2,0,2,8,2,14,18,1,0
0,"Olivia Narron","East Carolina",NA,0.265,0.355,0.298,0.653,49,183,151,26,40,1,2,0,4,1,20,22,16,4
0,"Olivia Patton","Indiana State",NA,0.294,0.353,0.312,0.665,43,120,109,18,32,2,0,0,5,1,9,23,3,1
0,"Olivia Sborlini","Kent State",NA,0.205,0.26,0.333,0.593,48,132,117,15,24,6,0,3,22,2,7,36,1,1
0,"Olivia Stansbury","Fort Wayne",NA,0.233,0.331,0.447,0.777,38,122,103,16,24,7,0,5,22,2,14,23,0,0
0,"Olivia Viggiano","Seattle",NA,0.321,0.371,0.424,0.795,50,179,165,33,53,3,7,0,16,1,12,20,13,6
0,"Olyvia Smith","Saint Peter's",NA,0.301,0.314,0.325,0.639,26,86,83,12,25,2,0,0,7,0,2,8,5,1
0,"Paige Carter","Western Kentucky",NA,0.365,0.471,0.744,1.215,47,191,156,48,57,20,0,13,35,1,32,18,0,0
0,"Paige Clark","UT Martin",NA,0.372,0.388,0.468,0.855,46,161,156,25,58,10,1,1,18,2,2,5,15,1
0,"Paige Cook","Mississippi State",NA,0.265,0.352,0.376,0.729,60,195,170,29,45,6,2,3,19,9,14,25,3,1
0,"Paige Grover","Lafayette",NA,0.327,0.441,0.571,1.012,22,59,49,8,16,3,0,3,11,1,9,11,0,0
0,"Paige Hulsey","Houston",NA,0.193,0.313,0.217,0.53,43,105,83,15,16,0,1,0,6,0,15,27,11,1
0,"Paige Pfent","North Florida",NA,0.265,0.362,0.416,0.777,44,131,113,12,30,5,0,4,15,3,14,18,0,0
0,"Paige Smith","Ole Miss",NA,0.299,0.424,0.545,0.969,58,206,167,31,50,5,0,12,39,14,23,21,1,0
0,"Paloma Usquiano","Cal State Northridge",NA,0.159,0.267,0.206,0.473,26,79,63,3,10,3,0,0,6,4,6,19,1,0
0,"Paris Woods","Syracuse",NA,0.267,0.297,0.39,0.688,39,114,105,18,28,4,0,3,14,0,5,36,9,2
0,"Pate Cathey","UTEP",NA,0.278,0.319,0.407,0.727,37,122,108,17,30,8,0,2,15,0,8,14,2,0
0,"Patricia Griffin","Long Island",NA,0.373,0.444,0.508,0.952,35,135,118,32,44,8,1,2,17,6,9,5,11,0
0,"Payton Alsobrooks","Lehigh",NA,0.239,0.314,0.391,0.705,32,104,92,14,22,7,2,1,10,0,10,17,0,0
0,"Payton Baxter","Saint Joseph's",NA,0.333,0.417,0.456,0.873,40,103,90,12,30,5,0,2,17,5,8,18,1,0
0,"Payton Lincavage","Rutgers",NA,0.283,0.37,0.409,0.779,44,146,127,22,36,5,1,3,17,6,12,15,4,5
0,"Payton Wade","College of Charleston",NA,0.227,0.263,0.427,0.69,40,118,110,14,25,5,1,5,14,2,4,31,1,0
0,"Peyton Allen","Colorado State",NA,0.24,0.304,0.365,0.67,34,115,104,15,25,7,0,2,14,1,9,28,2,0
0,"Peyton Angulo","Loyola Marymount",NA,0.175,0.331,0.252,0.583,43,129,103,7,18,2,0,2,9,3,21,14,1,0
0,"Peyton Cody","St. John's",NA,0.309,0.327,0.564,0.89,29,98,94,12,29,7,1,5,21,0,3,16,4,0
0,"Peyton Darnell","USC Upstate",NA,0.298,0.359,0.553,0.912,46,158,141,16,42,6,0,10,38,0,14,17,1,0
0,"Peyton Daugherty","South Dakota State",NA,0.374,0.413,0.448,0.861,51,191,174,42,65,7,3,0,11,5,8,13,19,1
0,"Peyton Glatter","Nebraska",NA,0.213,0.286,0.394,0.679,37,108,94,10,20,2,0,5,19,1,9,26,1,1
0,"Peyton Moeder","Valparaiso",NA,0.272,0.3,0.312,0.612,40,131,125,12,34,1,2,0,5,0,5,19,6,2
0,"Peyton Prigge","Utah Valley",NA,0.24,0.358,0.46,0.818,49,121,100,19,24,5,1,5,16,2,17,36,0,1
0,"Peyton Rose","Morehead State",NA,0.19,0.296,0.238,0.534,35,98,84,9,16,4,0,0,10,4,9,23,5,1
0,"Peyton Slater","Morehead State",NA,0.224,0.331,0.327,0.658,41,124,107,10,24,8,0,1,12,10,7,14,1,1
0,"Piper Foote","Western Illinois",NA,0.276,0.384,0.382,0.766,45,147,123,22,34,8,1,1,11,2,20,29,2,3
0,"Presley Leebrick","Lipscomb",NA,0.291,0.341,0.402,0.743,36,129,117,17,34,7,0,2,15,0,9,12,2,0
0,"Quinn Pallardy","Dayton",NA,0.266,0.296,0.33,0.626,36,98,94,4,25,6,0,0,13,2,2,22,0,0
0,"Rachael Gregory","IUPUI",NA,0.204,0.302,0.25,0.552,43,128,108,9,22,5,0,0,9,2,14,15,3,1
0,"Rachael Hathoot","New Mexico",NA,0.241,0.299,0.406,0.705,46,146,133,18,32,10,0,4,20,2,9,25,9,3
0,"Rachael Quaritsch","SIUE",NA,0.172,0.417,0.224,0.641,30,88,58,8,10,3,0,0,3,10,15,13,0,1
0,"Racheal McKinney","Alabama A&M",NA,0.311,0.416,0.5,0.916,30,90,74,13,23,5,0,3,9,7,7,15,2,0
0,"Rachel Anderson","Southeast Missouri",NA,0.375,0.476,0.566,1.042,47,170,136,30,51,7,2,5,30,5,22,19,12,5
0,"Rachel Becker","Purdue",NA,0.479,0.539,0.683,1.222,44,166,142,40,68,18,1,3,14,1,20,18,1,1
0,"Rachel Carney","Colgate",NA,0.178,0.231,0.178,0.409,31,78,73,8,13,0,0,0,1,0,5,9,3,2
0,"Rachel Cid","Oregon",NA,0.288,0.368,0.448,0.815,57,188,163,23,47,11,0,5,30,4,17,31,4,1
0,"Rachel Crabtree","Duke",NA,0.23,0.32,0.385,0.705,53,157,135,20,31,10,1,3,22,9,9,19,2,3
0,"Rachel Everson","Fort Wayne",NA,0.231,0.308,0.394,0.702,40,119,104,17,24,5,0,4,13,1,11,17,2,0
0,"Rachel Funk","Niagara",NA,0.273,0.343,0.33,0.673,30,107,88,6,24,2,0,1,15,2,9,14,0,0
0,"Rachel Garcia","UCLA",NA,0.342,0.473,0.708,1.182,45,150,120,23,41,5,0,13,35,0,30,20,0,0
0,"Rachel Hubertus","Fordham",NA,0.338,0.368,0.662,1.03,47,163,151,28,51,10,0,13,54,0,9,17,0,0
0,"Rachel Lewis","Northwestern",NA,0.338,0.497,0.586,1.084,46,177,133,38,45,8,2,7,27,10,32,28,30,2
0,"Rachel McCollum","East Carolina",NA,0.353,0.428,0.5,0.928,47,173,150,19,53,10,0,4,26,1,20,22,1,1
0,"Rachel Menlove","Portland State",NA,0.352,0.383,0.6,0.983,39,135,125,20,44,7,0,8,31,0,7,19,1,0
0,"Rachel Warrens","George Mason",NA,0.291,0.304,0.444,0.748,35,127,117,18,34,9,0,3,19,0,4,13,6,1
0,"Rachel Zerona","Oakland",NA,0.27,0.333,0.304,0.638,43,130,115,9,31,2,1,0,5,3,8,17,1,0
0,"Raeleen Gutierrez","LSU",NA,0.25,0.341,0.404,0.745,43,123,104,16,26,7,0,3,18,1,15,12,4,0
0,"Raleigh Williams","Kennesaw State",NA,0.195,0.254,0.309,0.563,49,137,123,12,24,7,2,1,8,2,8,35,1,1
0,"Ramsay Lopez","New Mexico State",NA,0.305,0.424,0.587,1.01,55,203,167,44,51,11,0,12,22,3,32,39,2,1
0,"Randi Farricker","NC State",NA,0.311,0.421,0.788,1.209,50,159,132,27,41,10,1,17,38,6,20,25,3,1
0,"Randi McKay","Green Bay",NA,0.218,0.273,0.287,0.56,38,111,101,14,22,4,0,1,12,1,7,28,5,1
0,"Rayna Cohen","UC Santa Barbara",NA,0.294,0.388,0.381,0.769,43,148,126,11,37,6,1,1,19,5,15,16,1,0
0,"Reagan Hukill","UT Arlington",NA,0.283,0.353,0.471,0.824,51,163,138,20,39,9,1,5,20,3,13,24,7,1
0,"Reagan Sperling","Central Arkansas",NA,0.206,0.309,0.27,0.578,56,167,141,27,29,4,1,1,16,3,18,23,10,1
0,"Reagan Wright","Oklahoma State",NA,0.18,0.295,0.36,0.655,48,130,111,9,20,6,1,4,14,4,14,18,2,1
0,"Rebecca Chung","Louisville",NA,0.207,0.274,0.345,0.619,39,95,87,5,18,1,1,3,10,2,6,19,0,0
0,"Rebecca Clark","Presbyterian",NA,0.289,0.3,0.461,0.761,30,82,76,12,22,4,0,3,10,1,1,11,0,0
0,"Rebecca Clyde","Syracuse",NA,0.157,0.259,0.196,0.455,44,119,102,5,16,2,1,0,6,3,11,37,2,1
0,"Rebecca Koskey","North Florida",NA,0.25,0.355,0.365,0.721,39,123,104,8,26,2,2,2,15,3,14,15,2,0
0,"Rebecca Murray","Elon",NA,0.352,0.413,0.484,0.897,39,138,122,27,43,7,0,3,20,0,14,4,3,0
0,"Reedy Davenport","FGCU",NA,0.315,0.393,0.472,0.866,46,152,127,26,40,12,1,2,28,1,16,11,3,0
0,"Reese Guevarra","Connecticut",NA,0.344,0.388,0.5,0.888,42,166,154,25,53,13,1,3,20,0,11,20,17,3
0,"Regan Kerr","Maryland",NA,0.263,0.328,0.377,0.705,42,125,114,16,30,1,3,2,6,1,10,33,11,3
0,"Reilly Jo Swanson","Drexel",NA,0.362,0.456,0.467,0.923,40,125,105,26,38,5,0,2,23,9,10,2,6,2
0,"Renee Abernathy","Kentucky",NA,0.357,0.428,0.661,1.089,59,203,171,34,61,9,2,13,48,10,15,23,6,2
0,"Rheanne Lewis","Idaho State",NA,0.317,0.373,0.374,0.747,39,137,123,20,39,5,1,0,15,5,6,18,4,3
0,"Rian Eigenmann","Central Connecticut",NA,0.364,0.442,0.636,1.078,38,138,121,33,44,13,1,6,14,1,16,24,17,3
0,"Rien Milliken","Utah Valley",NA,0.321,0.377,0.567,0.944,49,154,134,21,43,6,0,9,38,1,14,21,0,0
0,"Riley Bullen","Houston Christian",NA,0.231,0.242,0.333,0.575,39,121,117,10,27,4,1,2,16,0,2,22,1,0
0,"Riley Coyne","Miami (OH)",NA,0.33,0.366,0.53,0.896,45,123,115,22,38,11,0,4,24,4,3,13,1,2
0,"Riley Craig","Stony Brook",NA,0.208,0.259,0.288,0.547,43,139,125,11,26,7,0,1,14,0,9,29,1,0
0,"Riley Crum","Niagara",NA,0.188,0.316,0.263,0.579,29,99,80,9,15,3,0,1,10,2,14,21,0,0
0,"Riley Grunberg","UTSA",NA,0.274,0.413,0.622,1.035,46,167,135,27,37,5,0,14,43,8,24,36,0,0
0,"Riley Ludlam","Furman",NA,0.302,0.323,0.54,0.863,40,133,126,22,38,11,2,5,29,0,5,17,4,0
0,"Riley Miller","College of Charleston",NA,0.183,0.252,0.28,0.532,38,106,93,7,17,4,1,1,8,1,8,17,0,0
0,"Riley Mohr","Toledo",NA,0.333,0.468,0.471,0.94,40,113,87,12,29,7,1,1,18,2,21,29,1,0
0,"Riley Oakes","Radford",NA,0.305,0.337,0.323,0.66,47,177,164,28,50,1,1,0,7,1,7,11,14,3
0,"Riley Riendeau","Monmouth",NA,0.107,0.315,0.125,0.44,33,77,56,10,6,1,0,0,5,9,8,21,2,0
0,"Riley Russell","Stetson",NA,0.34,0.438,0.35,0.788,34,127,100,19,34,1,0,0,8,2,17,15,27,1
0,"Rion Simms","San Diego",NA,0.254,0.276,0.303,0.579,40,134,122,9,31,6,0,0,11,1,3,22,1,0
0,"Roxsanna Segura","Southern",NA,0.193,0.277,0.261,0.539,36,102,88,11,17,4,1,0,11,0,11,23,13,2
0,"Ryan Brzozoski","Samford",NA,0.339,0.397,0.378,0.775,42,143,127,10,43,5,0,0,14,3,10,6,4,1
0,"Ryan Henry","Villanova",NA,0.293,0.341,0.58,0.921,52,173,157,23,46,6,0,13,40,5,8,31,0,0
0,"Ryan King","Middle Tennessee",NA,0.245,0.315,0.286,0.601,37,112,98,4,24,2,1,0,6,1,9,13,0,0
0,"Ryan Milkowski","Valparaiso",NA,0.197,0.363,0.338,0.701,37,92,71,8,14,4,0,2,7,6,13,30,1,0
0,"Rylea Smith","Kentucky",NA,0.308,0.366,0.414,0.779,51,145,133,35,41,5,0,3,17,0,12,21,1,1
0,"Rylee Jensen-McFarland","BYU",NA,0.397,0.468,0.81,1.278,55,207,179,60,71,14,0,20,43,1,24,20,13,3
0,"Ryleigh Bermea","Long Island",NA,0.272,0.359,0.531,0.89,30,93,81,16,22,4,1,5,23,2,9,12,4,0
0,"Ryleigh Buck","Wichita State",NA,0.29,0.36,0.614,0.974,50,167,145,37,42,12,1,11,42,6,10,27,0,0
0,"Rylie Schmeh","Fairleigh Dickinson",NA,0.296,0.372,0.469,0.841,30,98,81,12,24,4,2,2,16,2,9,12,5,0
0,"Rylie Unzicker","Nebraska",NA,0.269,0.387,0.423,0.81,37,127,104,25,28,5,1,3,10,5,15,30,8,0
0,"Sabrina Kerschner","Kent State",NA,0.296,0.347,0.365,0.712,43,128,115,14,34,6,1,0,9,4,5,17,0,0
0,"Sabrina Vargas","Siena",NA,0.211,0.398,0.278,0.676,34,124,90,23,19,3,0,1,10,13,15,14,4,1
0,"Sadaria McAlister","Nevada",NA,0.339,0.437,0.512,0.949,40,154,127,29,43,10,3,2,19,3,20,21,22,1
0,"Sadie Wise","Saint Louis",NA,0.356,0.427,0.604,1.031,46,171,149,31,53,11,4,6,36,4,16,26,5,0
0,"Sam Alm","Creighton",NA,0.286,0.328,0.333,0.662,22,74,63,6,18,3,0,0,11,1,3,4,0,1
0,"Sam Denehy","UC Santa Barbara",NA,0.205,0.292,0.244,0.536,36,90,78,11,16,1,1,0,10,5,5,14,2,0
0,"Sam Freeland","Marist",NA,0.297,0.32,0.319,0.638,27,101,91,17,27,2,0,0,9,0,4,7,10,1
0,"Sam Hackenbracht","Ohio State",NA,0.303,0.444,0.727,1.171,39,126,99,25,30,6,0,12,26,4,21,22,4,0
0,"Sam Koehn","North Dakota State",NA,0.221,0.26,0.346,0.606,44,148,136,15,30,5,3,2,21,2,6,23,4,0
0,"Sam Mallinder","Northern Illinois",NA,0.265,0.311,0.434,0.745,54,122,113,13,30,7,0,4,20,2,6,21,4,2
0,"Sam Merino","Fairfield",NA,0.265,0.364,0.353,0.717,36,126,102,24,27,6,0,1,9,4,12,13,15,1
0,"Sam Russ","NC State",NA,0.308,0.414,0.506,0.92,51,187,156,40,48,5,1,8,27,3,26,12,32,4
0,"Sam Sack","NC State",NA,0.232,0.349,0.448,0.797,51,153,125,11,29,6,0,7,23,6,18,15,1,1
0,"Samantha Bradley","Abilene Christian",NA,0.25,0.313,0.425,0.738,44,132,120,10,30,6,0,5,17,1,10,23,0,0
0,"Samantha Diaz","UNLV",NA,0.234,0.317,0.542,0.859,40,123,107,17,25,3,0,10,33,6,8,28,1,0
0,"Samantha Ferguson","Illinois-Chicago",NA,0.331,0.38,0.424,0.803,48,171,151,15,50,8,0,2,28,1,12,29,0,0
0,"Samantha Garcia","Long Island",NA,0.295,0.367,0.423,0.79,29,90,78,8,23,1,0,3,16,2,8,8,0,0
0,"Samantha Smith","Bradley",NA,0.194,0.284,0.236,0.52,34,81,72,7,14,3,0,0,9,5,4,17,1,0
0,"Samaria Jackson","Arkansas-Pine Bluff",NA,0.233,0.269,0.397,0.666,27,79,73,7,17,3,0,3,15,0,4,17,3,1
0,"Sami Garcia","Cal State Northridge",NA,0.164,0.203,0.18,0.383,22,68,61,3,10,1,0,0,5,1,2,14,0,1
0,"Sami Reynolds","Washington",NA,0.321,0.411,0.599,1.009,55,191,162,43,52,9,0,12,39,3,23,29,7,3
